Red - 35, Green - 33, Blue - 36
Red - 175, Green - 161, Blue - 150
Red - 175, Green - 159, Blue - 146
Red - 174, Green - 158, Blue - 145
Red - 175, Green - 159, Blue - 144
Red - 177, Green - 161, Blue - 146
Red - 176, Green - 158, Blue - 148
Red - 176, Green - 158, Blue - 148
Red - 176, Green - 158, Blue - 146
Red - 176, Green - 158, Blue - 146
Red - 178, Green - 160, Blue - 148
Red - 180, Green - 162, Blue - 150
Red - 182, Green - 164, Blue - 152
Red - 183, Green - 165, Blue - 153
Red - 183, Green - 167, Blue - 152
Red - 175, Green - 159, Blue - 144
Red - 173, Green - 157, Blue - 142
Red - 178, Green - 162, Blue - 147
Red - 180, Green - 164, Blue - 149
Red - 181, Green - 165, Blue - 150
Red - 180, Green - 164, Blue - 149
Red - 176, Green - 160, Blue - 145
Red - 179, Green - 161, Blue - 151
Red - 182, Green - 164, Blue - 154
Red - 185, Green - 167, Blue - 155
Red - 183, Green - 165, Blue - 151
Red - 178, Green - 160, Blue - 146
Red - 176, Green - 159, Blue - 143
Red - 177, Green - 161, Blue - 145
Red - 180, Green - 164, Blue - 148
Red - 187, Green - 174, Blue - 158
Red - 178, Green - 165, Blue - 149
Red - 180, Green - 168, Blue - 154
Red - 179, Green - 169, Blue - 157
Red - 184, Green - 176, Blue - 165
Red - 222, Green - 213, Blue - 204
Red - 177, Green - 170, Blue - 162
Red - 28, Green - 23, Blue - 17
Red - 9, Green - 4, Blue - 0
Red - 30, Green - 25, Blue - 19
Red - 89, Green - 85, Blue - 76
Red - 93, Green - 89, Blue - 77
Red - 114, Green - 111, Blue - 94
Red - 134, Green - 129, Blue - 110
Red - 154, Green - 149, Blue - 129
Red - 153, Green - 146, Blue - 127
Red - 167, Green - 160, Blue - 141
Red - 161, Green - 154, Blue - 136
Red - 154, Green - 145, Blue - 130
Red - 165, Green - 155, Blue - 145
Red - 182, Green - 169, Blue - 163
Red - 174, Green - 160, Blue - 159
Red - 147, Green - 133, Blue - 133
Red - 147, Green - 133, Blue - 132
Red - 165, Green - 151, Blue - 142
Red - 165, Green - 151, Blue - 138
Red - 160, Green - 148, Blue - 134
Red - 150, Green - 138, Blue - 124
Red - 154, Green - 145, Blue - 130
Red - 155, Green - 148, Blue - 132
Red - 169, Green - 161, Blue - 148
Red - 146, Green - 138, Blue - 125
Red - 162, Green - 156, Blue - 142
Red - 143, Green - 137, Blue - 123
Red - 26, Green - 20, Blue - 6
Red - 120, Green - 114, Blue - 100
Red - 143, Green - 135, Blue - 122
Red - 136, Green - 128, Blue - 115
Red - 136, Green - 128, Blue - 115
Red - 133, Green - 125, Blue - 112
Red - 135, Green - 127, Blue - 114
Red - 133, Green - 125, Blue - 112
Red - 131, Green - 123, Blue - 110
Red - 131, Green - 123, Blue - 110
Red - 132, Green - 124, Blue - 111
Red - 133, Green - 125, Blue - 112
Red - 133, Green - 125, Blue - 112
Red - 132, Green - 124, Blue - 111
Red - 134, Green - 126, Blue - 113
Red - 131, Green - 123, Blue - 110
Red - 129, Green - 121, Blue - 108
Red - 131, Green - 123, Blue - 110
Red - 132, Green - 124, Blue - 111
Red - 131, Green - 123, Blue - 110
Red - 129, Green - 121, Blue - 108
Red - 129, Green - 121, Blue - 108
Red - 129, Green - 122, Blue - 106
Red - 129, Green - 122, Blue - 106
Red - 129, Green - 122, Blue - 106
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 129, Green - 122, Blue - 106
Red - 126, Green - 119, Blue - 103
Red - 123, Green - 116, Blue - 100
Red - 123, Green - 116, Blue - 100
Red - 124, Green - 117, Blue - 101
Red - 124, Green - 117, Blue - 101
Red - 125, Green - 118, Blue - 102
Red - 126, Green - 119, Blue - 103
Red - 121, Green - 115, Blue - 103
Red - 119, Green - 113, Blue - 101
Red - 112, Green - 106, Blue - 94
Red - 129, Green - 123, Blue - 111
Red - 127, Green - 121, Blue - 109
Red - 125, Green - 119, Blue - 107
Red - 123, Green - 117, Blue - 105
Red - 126, Green - 120, Blue - 108
Red - 124, Green - 118, Blue - 106
Red - 124, Green - 118, Blue - 106
Red - 90, Green - 89, Blue - 85
Red - 96, Green - 95, Blue - 91
Red - 94, Green - 93, Blue - 89
Red - 97, Green - 96, Blue - 92
Red - 96, Green - 92, Blue - 89
Red - 86, Green - 82, Blue - 79
Red - 88, Green - 84, Blue - 81
Red - 87, Green - 83, Blue - 80
Red - 98, Green - 94, Blue - 91
Red - 100, Green - 96, Blue - 93
Red - 99, Green - 95, Blue - 92
Red - 97, Green - 93, Blue - 90
Red - 97, Green - 92, Blue - 89
Red - 99, Green - 94, Blue - 91
Red - 100, Green - 95, Blue - 92
Red - 100, Green - 95, Blue - 92
Red - 102, Green - 94, Blue - 91
Red - 103, Green - 95, Blue - 92
Red - 104, Green - 96, Blue - 93
Red - 105, Green - 97, Blue - 94
Red - 105, Green - 97, Blue - 94
Red - 104, Green - 96, Blue - 93
Red - 102, Green - 94, Blue - 91
Red - 101, Green - 93, Blue - 90
Red - 99, Green - 91, Blue - 88
Red - 99, Green - 91, Blue - 88
Red - 98, Green - 90, Blue - 87
Red - 99, Green - 91, Blue - 88
Red - 99, Green - 91, Blue - 88
Red - 101, Green - 93, Blue - 90
Red - 102, Green - 94, Blue - 91
Red - 103, Green - 95, Blue - 92
Red - 102, Green - 94, Blue - 91
Red - 101, Green - 93, Blue - 90
Red - 101, Green - 93, Blue - 90
Red - 101, Green - 93, Blue - 90
Red - 101, Green - 93, Blue - 90
Red - 101, Green - 93, Blue - 90
Red - 100, Green - 92, Blue - 89
Red - 98, Green - 90, Blue - 87
Red - 102, Green - 94, Blue - 91
Red - 101, Green - 93, Blue - 90
Red - 101, Green - 93, Blue - 90
Red - 102, Green - 94, Blue - 91
Red - 104, Green - 96, Blue - 93
Red - 106, Green - 98, Blue - 95
Red - 107, Green - 99, Blue - 96
Red - 107, Green - 99, Blue - 96
Red - 104, Green - 96, Blue - 93
Red - 124, Green - 116, Blue - 113
Red - 91, Green - 83, Blue - 80
Red - 93, Green - 85, Blue - 82
Red - 117, Green - 109, Blue - 106
Red - 89, Green - 81, Blue - 78
Red - 87, Green - 79, Blue - 76
Red - 108, Green - 100, Blue - 97
Red - 117, Green - 109, Blue - 106
Red - 112, Green - 104, Blue - 101
Red - 112, Green - 104, Blue - 101
Red - 113, Green - 105, Blue - 102
Red - 112, Green - 104, Blue - 101
Red - 115, Green - 107, Blue - 104
Red - 117, Green - 109, Blue - 106
Red - 114, Green - 106, Blue - 103
Red - 116, Green - 106, Blue - 104
Red - 118, Green - 108, Blue - 106
Red - 116, Green - 106, Blue - 104
Red - 115, Green - 105, Blue - 103
Red - 124, Green - 114, Blue - 112
Red - 117, Green - 107, Blue - 105
Red - 84, Green - 74, Blue - 72
Red - 122, Green - 112, Blue - 110
Red - 95, Green - 85, Blue - 83
Red - 126, Green - 116, Blue - 114
Red - 120, Green - 110, Blue - 108
Red - 117, Green - 107, Blue - 105
Red - 115, Green - 105, Blue - 103
Red - 119, Green - 109, Blue - 107
Red - 116, Green - 106, Blue - 104
Red - 119, Green - 110, Blue - 105
Red - 118, Green - 105, Blue - 99
Red - 123, Green - 113, Blue - 104
Red - 126, Green - 117, Blue - 110
Red - 118, Green - 111, Blue - 103
Red - 129, Green - 125, Blue - 116
Red - 109, Green - 105, Blue - 94
Red - 96, Green - 90, Blue - 78
Red - 100, Green - 93, Blue - 77
Red - 126, Green - 118, Blue - 97
Red - 110, Green - 99, Blue - 77
Red - 146, Green - 134, Blue - 110
Red - 162, Green - 150, Blue - 126
Red - 146, Green - 135, Blue - 113
Red - 138, Green - 130, Blue - 107
Red - 131, Green - 123, Blue - 102
Red - 105, Green - 98, Blue - 79
Red - 117, Green - 108, Blue - 93
Red - 222, Green - 213, Blue - 198
Red - 198, Green - 186, Blue - 174
Red - 169, Green - 160, Blue - 145
Red - 204, Green - 192, Blue - 178
Red - 233, Green - 221, Blue - 207
Red - 192, Green - 180, Blue - 166
Red - 214, Green - 202, Blue - 186
Red - 240, Green - 228, Blue - 214
Red - 235, Green - 223, Blue - 207
Red - 152, Green - 138, Blue - 125
Red - 202, Green - 189, Blue - 173
Red - 221, Green - 208, Blue - 192
Red - 217, Green - 204, Blue - 188
Red - 214, Green - 201, Blue - 185
Red - 159, Green - 146, Blue - 129
Red - 156, Green - 143, Blue - 124
Red - 191, Green - 180, Blue - 160
Red - 228, Green - 217, Blue - 197
Red - 235, Green - 224, Blue - 204
Red - 218, Green - 207, Blue - 189
Red - 226, Green - 217, Blue - 200
Red - 212, Green - 200, Blue - 186
Red - 171, Green - 159, Blue - 147
Red - 54, Green - 41, Blue - 33
Red - 13, Green - 0, Blue - 0
Red - 17, Green - 3, Blue - 0
Red - 45, Green - 31, Blue - 20
Red - 80, Green - 64, Blue - 49
Red - 143, Green - 128, Blue - 107
Red - 135, Green - 119, Blue - 96
Red - 158, Green - 143, Blue - 120
Red - 180, Green - 167, Blue - 150
Red - 175, Green - 163, Blue - 147
Red - 189, Green - 177, Blue - 161
Red - 188, Green - 176, Blue - 162
Red - 169, Green - 157, Blue - 145
Red - 163, Green - 151, Blue - 139
Red - 169, Green - 157, Blue - 145
Red - 180, Green - 168, Blue - 156
Red - 175, Green - 161, Blue - 150
Red - 177, Green - 163, Blue - 152
Red - 179, Green - 165, Blue - 154
Red - 178, Green - 164, Blue - 153
Red - 176, Green - 162, Blue - 149
Red - 175, Green - 162, Blue - 146
Red - 178, Green - 165, Blue - 149
Red - 180, Green - 167, Blue - 151
Red - 187, Green - 170, Blue - 160
Red - 188, Green - 171, Blue - 161
Red - 189, Green - 172, Blue - 162
Red - 191, Green - 174, Blue - 164
Red - 191, Green - 175, Blue - 162
Red - 191, Green - 175, Blue - 162
Red - 190, Green - 174, Blue - 161
Red - 189, Green - 173, Blue - 160
Red - 196, Green - 180, Blue - 167
Red - 189, Green - 173, Blue - 160
Red - 186, Green - 170, Blue - 155
Red - 190, Green - 174, Blue - 159
Red - 193, Green - 177, Blue - 162
Red - 190, Green - 174, Blue - 159
Red - 188, Green - 172, Blue - 157
Red - 188, Green - 172, Blue - 157
Red - 181, Green - 164, Blue - 154
Red - 179, Green - 162, Blue - 152
Red - 177, Green - 161, Blue - 148
Red - 178, Green - 162, Blue - 147
Red - 179, Green - 163, Blue - 148
Red - 178, Green - 162, Blue - 146
Red - 173, Green - 157, Blue - 141
Red - 169, Green - 153, Blue - 137
Red - 157, Green - 144, Blue - 127
Red - 175, Green - 162, Blue - 146
Red - 164, Green - 152, Blue - 138
Red - 151, Green - 141, Blue - 129
Red - 131, Green - 123, Blue - 112
Red - 70, Green - 61, Blue - 52
Red - 15, Green - 8, Blue - 0
Red - 4, Green - 0, Blue - 0
Red - 4, Green - 1, Blue - 0
Red - 7, Green - 3, Blue - 0
Red - 3, Green - 0, Blue - 0
Red - 94, Green - 91, Blue - 84
Red - 104, Green - 102, Blue - 90
Red - 131, Green - 127, Blue - 115
Red - 126, Green - 123, Blue - 108
Red - 151, Green - 145, Blue - 129
Red - 152, Green - 146, Blue - 130
Red - 158, Green - 152, Blue - 136
Red - 154, Green - 146, Blue - 133
Red - 147, Green - 139, Blue - 128
Red - 145, Green - 136, Blue - 129
Red - 169, Green - 160, Blue - 155
Red - 165, Green - 154, Blue - 152
Red - 166, Green - 155, Blue - 149
Red - 161, Green - 148, Blue - 139
Red - 168, Green - 156, Blue - 142
Red - 155, Green - 143, Blue - 131
Red - 113, Green - 101, Blue - 89
Red - 115, Green - 105, Blue - 93
Red - 112, Green - 104, Blue - 91
Red - 145, Green - 137, Blue - 126
Red - 151, Green - 145, Blue - 133
Red - 136, Green - 130, Blue - 118
Red - 153, Green - 147, Blue - 135
Red - 69, Green - 63, Blue - 49
Red - 102, Green - 96, Blue - 82
Red - 137, Green - 129, Blue - 116
Red - 135, Green - 127, Blue - 114
Red - 139, Green - 131, Blue - 118
Red - 137, Green - 129, Blue - 116
Red - 136, Green - 128, Blue - 115
Red - 135, Green - 127, Blue - 114
Red - 134, Green - 126, Blue - 113
Red - 134, Green - 126, Blue - 113
Red - 135, Green - 127, Blue - 114
Red - 135, Green - 127, Blue - 114
Red - 134, Green - 126, Blue - 113
Red - 133, Green - 125, Blue - 112
Red - 134, Green - 126, Blue - 113
Red - 131, Green - 123, Blue - 110
Red - 129, Green - 121, Blue - 108
Red - 131, Green - 123, Blue - 110
Red - 133, Green - 125, Blue - 112
Red - 131, Green - 123, Blue - 110
Red - 130, Green - 122, Blue - 109
Red - 130, Green - 122, Blue - 109
Red - 130, Green - 123, Blue - 107
Red - 130, Green - 123, Blue - 107
Red - 129, Green - 122, Blue - 106
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 128, Green - 121, Blue - 105
Red - 129, Green - 122, Blue - 106
Red - 130, Green - 123, Blue - 107
Red - 127, Green - 120, Blue - 104
Red - 125, Green - 118, Blue - 102
Red - 126, Green - 119, Blue - 103
Red - 127, Green - 120, Blue - 104
Red - 126, Green - 119, Blue - 103
Red - 127, Green - 120, Blue - 104
Red - 129, Green - 122, Blue - 106
Red - 122, Green - 116, Blue - 104
Red - 119, Green - 113, Blue - 101
Red - 110, Green - 104, Blue - 92
Red - 128, Green - 122, Blue - 110
Red - 128, Green - 122, Blue - 110
Red - 126, Green - 120, Blue - 108
Red - 123, Green - 117, Blue - 105
Red - 124, Green - 118, Blue - 106
Red - 124, Green - 118, Blue - 106
Red - 124, Green - 118, Blue - 106
Red - 92, Green - 91, Blue - 87
Red - 94, Green - 93, Blue - 89
Red - 93, Green - 92, Blue - 88
Red - 96, Green - 95, Blue - 91
Red - 92, Green - 88, Blue - 85
Red - 84, Green - 80, Blue - 77
Red - 90, Green - 86, Blue - 83
Red - 88, Green - 84, Blue - 81
Red - 100, Green - 96, Blue - 93
Red - 100, Green - 96, Blue - 93
Red - 100, Green - 96, Blue - 93
Red - 98, Green - 94, Blue - 91
Red - 99, Green - 94, Blue - 91
Red - 100, Green - 95, Blue - 92
Red - 101, Green - 96, Blue - 93
Red - 101, Green - 96, Blue - 93
Red - 101, Green - 93, Blue - 90
Red - 102, Green - 94, Blue - 91
Red - 103, Green - 95, Blue - 92
Red - 104, Green - 96, Blue - 93
Red - 104, Green - 96, Blue - 93
Red - 103, Green - 95, Blue - 92
Red - 102, Green - 94, Blue - 91
Red - 101, Green - 93, Blue - 90
Red - 100, Green - 92, Blue - 89
Red - 100, Green - 92, Blue - 89
Red - 100, Green - 92, Blue - 89
Red - 100, Green - 92, Blue - 89
Red - 100, Green - 92, Blue - 89
Red - 102, Green - 94, Blue - 91
Red - 103, Green - 95, Blue - 92
Red - 104, Green - 96, Blue - 93
Red - 103, Green - 95, Blue - 92
Red - 103, Green - 95, Blue - 92
Red - 102, Green - 94, Blue - 91
Red - 102, Green - 94, Blue - 91
Red - 103, Green - 95, Blue - 92
Red - 103, Green - 95, Blue - 92
Red - 101, Green - 93, Blue - 90
Red - 100, Green - 92, Blue - 89
Red - 104, Green - 96, Blue - 93
Red - 103, Green - 95, Blue - 92
Red - 102, Green - 94, Blue - 91
Red - 103, Green - 95, Blue - 92
Red - 105, Green - 97, Blue - 94
Red - 106, Green - 98, Blue - 95
Red - 107, Green - 99, Blue - 96
Red - 107, Green - 99, Blue - 96
Red - 106, Green - 98, Blue - 95
Red - 122, Green - 114, Blue - 111
Red - 93, Green - 85, Blue - 82
Red - 94, Green - 86, Blue - 83
Red - 117, Green - 109, Blue - 106
Red - 86, Green - 78, Blue - 75
Red - 88, Green - 80, Blue - 77
Red - 107, Green - 99, Blue - 96
Red - 117, Green - 109, Blue - 106
Red - 112, Green - 104, Blue - 101
Red - 112, Green - 104, Blue - 101
Red - 113, Green - 105, Blue - 102
Red - 112, Green - 104, Blue - 101
Red - 114, Green - 106, Blue - 103
Red - 117, Green - 109, Blue - 106
Red - 114, Green - 106, Blue - 103
Red - 116, Green - 106, Blue - 104
Red - 117, Green - 107, Blue - 105
Red - 116, Green - 106, Blue - 104
Red - 115, Green - 105, Blue - 103
Red - 123, Green - 113, Blue - 111
Red - 117, Green - 107, Blue - 105
Red - 86, Green - 76, Blue - 74
Red - 119, Green - 109, Blue - 107
Red - 97, Green - 87, Blue - 85
Red - 126, Green - 116, Blue - 114
Red - 119, Green - 109, Blue - 107
Red - 116, Green - 106, Blue - 104
Red - 115, Green - 105, Blue - 103
Red - 119, Green - 109, Blue - 107
Red - 116, Green - 106, Blue - 104
Red - 120, Green - 111, Blue - 106
Red - 117, Green - 104, Blue - 98
Red - 123, Green - 113, Blue - 104
Red - 125, Green - 114, Blue - 108
Red - 122, Green - 115, Blue - 107
Red - 121, Green - 114, Blue - 106
Red - 86, Green - 82, Blue - 71
Red - 104, Green - 98, Blue - 86
Red - 109, Green - 102, Blue - 86
Red - 105, Green - 97, Blue - 76
Red - 115, Green - 104, Blue - 82
Red - 147, Green - 135, Blue - 111
Red - 158, Green - 146, Blue - 122
Red - 142, Green - 131, Blue - 109
Red - 131, Green - 123, Blue - 102
Red - 106, Green - 98, Blue - 79
Red - 78, Green - 69, Blue - 52
Red - 116, Green - 104, Blue - 88
Red - 219, Green - 207, Blue - 191
Red - 169, Green - 157, Blue - 143
Red - 188, Green - 176, Blue - 160
Red - 198, Green - 186, Blue - 170
Red - 171, Green - 159, Blue - 143
Red - 180, Green - 168, Blue - 152
Red - 217, Green - 205, Blue - 189
Red - 248, Green - 235, Blue - 219
Red - 170, Green - 157, Blue - 140
Red - 195, Green - 182, Blue - 166
Red - 223, Green - 210, Blue - 193
Red - 227, Green - 214, Blue - 197
Red - 218, Green - 205, Blue - 188
Red - 170, Green - 157, Blue - 140
Red - 114, Green - 101, Blue - 82
Red - 98, Green - 85, Blue - 66
Red - 106, Green - 93, Blue - 74
Red - 130, Green - 119, Blue - 99
Red - 141, Green - 130, Blue - 110
Red - 141, Green - 130, Blue - 112
Red - 182, Green - 170, Blue - 154
Red - 217, Green - 205, Blue - 191
Red - 209, Green - 196, Blue - 187
Red - 84, Green - 71, Blue - 63
Red - 17, Green - 4, Blue - 0
Red - 27, Green - 12, Blue - 5
Red - 61, Green - 47, Blue - 36
Red - 100, Green - 84, Blue - 71
Red - 140, Green - 125, Blue - 106
Red - 153, Green - 136, Blue - 116
Red - 156, Green - 141, Blue - 120
Red - 149, Green - 136, Blue - 119
Red - 139, Green - 127, Blue - 111
Red - 152, Green - 140, Blue - 124
Red - 164, Green - 152, Blue - 136
Red - 159, Green - 147, Blue - 133
Red - 156, Green - 144, Blue - 132
Red - 160, Green - 148, Blue - 136
Red - 161, Green - 149, Blue - 137
Red - 170, Green - 156, Blue - 145
Red - 172, Green - 158, Blue - 147
Red - 173, Green - 159, Blue - 148
Red - 172, Green - 158, Blue - 145
Red - 170, Green - 157, Blue - 141
Red - 171, Green - 158, Blue - 142
Red - 171, Green - 158, Blue - 142
Red - 170, Green - 157, Blue - 141
Red - 162, Green - 145, Blue - 135
Red - 162, Green - 145, Blue - 135
Red - 163, Green - 146, Blue - 136
Red - 164, Green - 147, Blue - 137
Red - 165, Green - 149, Blue - 136
Red - 166, Green - 150, Blue - 137
Red - 167, Green - 151, Blue - 138
Red - 167, Green - 151, Blue - 138
Red - 143, Green - 127, Blue - 114
Red - 149, Green - 133, Blue - 120
Red - 148, Green - 132, Blue - 117
Red - 142, Green - 126, Blue - 111
Red - 138, Green - 122, Blue - 107
Red - 135, Green - 119, Blue - 104
Red - 138, Green - 122, Blue - 107
Red - 143, Green - 127, Blue - 112
Red - 155, Green - 138, Blue - 128
Red - 149, Green - 135, Blue - 124
Red - 150, Green - 134, Blue - 121
Red - 156, Green - 140, Blue - 127
Red - 165, Green - 149, Blue - 134
Red - 168, Green - 152, Blue - 136
Red - 162, Green - 146, Blue - 130
Red - 155, Green - 139, Blue - 123
Red - 145, Green - 132, Blue - 115
Red - 108, Green - 95, Blue - 78
Red - 101, Green - 89, Blue - 73
Red - 99, Green - 87, Blue - 73
Red - 55, Green - 45, Blue - 33
Red - 27, Green - 19, Blue - 8
Red - 36, Green - 27, Blue - 18
Red - 32, Green - 27, Blue - 21
Red - 13, Green - 9, Blue - 6
Red - 15, Green - 14, Blue - 12
Red - 3, Green - 0, Blue - 0
Red - 3, Green - 0, Blue - 0
Red - 104, Green - 101, Blue - 96
Red - 110, Green - 107, Blue - 100
Red - 121, Green - 118, Blue - 109
Red - 112, Green - 110, Blue - 98
Red - 146, Green - 142, Blue - 131
Red - 152, Green - 148, Blue - 136
Red - 153, Green - 149, Blue - 137
Red - 161, Green - 157, Blue - 146
Red - 154, Green - 150, Blue - 139
Red - 137, Green - 133, Blue - 124
Red - 111, Green - 104, Blue - 96
Red - 145, Green - 136, Blue - 127
Red - 161, Green - 151, Blue - 139
Red - 166, Green - 154, Blue - 140
Red - 154, Green - 142, Blue - 130
Red - 123, Green - 113, Blue - 101
Red - 125, Green - 117, Blue - 104
Red - 104, Green - 96, Blue - 85
Red - 116, Green - 110, Blue - 98
Red - 139, Green - 133, Blue - 121
Red - 134, Green - 128, Blue - 116
Red - 122, Green - 116, Blue - 104
Red - 100, Green - 94, Blue - 82
Red - 116, Green - 110, Blue - 96
Red - 149, Green - 141, Blue - 128
Red - 135, Green - 127, Blue - 114
Red - 146, Green - 138, Blue - 125
Red - 132, Green - 124, Blue - 111
Red - 137, Green - 129, Blue - 116
Red - 137, Green - 129, Blue - 116
Red - 137, Green - 129, Blue - 116
Red - 137, Green - 129, Blue - 116
Red - 137, Green - 129, Blue - 116
Red - 136, Green - 128, Blue - 115
Red - 135, Green - 127, Blue - 114
Red - 134, Green - 126, Blue - 113
Red - 136, Green - 128, Blue - 115
Red - 133, Green - 125, Blue - 112
Red - 132, Green - 124, Blue - 111
Red - 133, Green - 125, Blue - 112
